app_name,reviewId,userName,content,score,at,clean_text,polarity,subjectivity,sentiment,watch_hours,sessions_per_week,subscription_age_months,sentiment_score,churn,predicted_churn_log,predicted_churn_rf
ZEE5,834ee0b5-a352-4cb0-8d62-8e85d0ca2cfe,Sreenivasa Rao Pathina,Can't play Kishkindapuri movie even after 99 rupees paid for a month... disappointed,1,23-10-2025 02:02,cant play kishkindapuri movie even rupee paid month disappointed,-0.75,0.75,Negative,20,9,22,-0.75,1,1,1
ZEE5,b25ac006-5c61-4235-8387-69a25e65f5e8,Sonu Kumar,very bad app and such a boring... every time ad .. forword Time ad .. There are more ads to watch than shows.,1,23-10-2025 02:00,bad app boring every time ad forword time ad ad watch show,-0.8499999999999999,0.8333333333333333,Negative,14,6,10,-0.8499999999999999,1,0,1
ZEE5,57da0799-2303-4f2b-a92b-2f52c8e275b5,Ramya Krishna reddy Baddigam,y premium only,5,23-10-2025 01:04,premium,0.0,0.0,Neutral,13,5,17,0.0,0,1,0
ZEE5,a56baa7f-4d82-411c-9bbe-6eec25070f92,c.p vinayak,ಸೂಪರ್,5,23-10-2025 00:52,,0.0,0.0,Neutral,42,8,17,0.0,0,0,1
ZEE5,032d5e20-c4d3-48c3-a27c-ab084ae7bbab,Deb.S. Banerjee,The Best OTT App In India I Have Say As Indian,5,23-10-2025 00:34,best ott app india say indian,1.0,0.3,Positive,4,3,2,1.0,1,1,1
ZEE5,0010c5b6-99cd-4518-99d2-d4da655ab59d,bhanu singh,👍,5,23-10-2025 00:20,,0.0,0.0,Neutral,45,4,8,0.0,0,0,1
ZEE5,08be858d-78b6-406f-9c80-f5def40d1c99,sangam singh Rajput 6207,babab,5,23-10-2025 00:03,babab,0.0,0.0,Neutral,3,6,13,0.0,1,0,1
ZEE5,52f9d0a8-a53c-49db-89fb-55dbb3d09e7d,Yogesh Bhadane,good 👍,5,22-10-2025 23:13,good,0.7,0.6000000000000001,Positive,33,3,17,0.7,0,0,1
ZEE5,a9f6f9ec-a548-4e7c-99d5-512463db0a5c,PAWAN KUMAR,"Free mein dikhaye , aapka chainal , bahut achha lagata",5,22-10-2025 22:42,free mein dikhaye aapka chainal bahut achha lagata,0.4,0.8,Positive,46,5,8,0.4,0,0,1
ZEE5,f13f1428-955d-4eb3-a11c-5c544cee20c7,TanzilaBanu Nadaf,ಗುಡ್ ❤️😇,5,22-10-2025 22:35,,0.0,0.0,Neutral,48,5,4,0.0,0,0,1
ZEE5,19fb3a42-fe00-4f78-94ec-5f615ea1c5f1,BINOY BALAKRISHNAN,waste of money. it's been a month since the app is not working. unable to watch anything!,1,22-10-2025 22:26,waste money month since app working unable watch anything,-0.35,0.25,Negative,49,8,17,-0.35,1,0,0
ZEE5,102e9863-c053-4d08-997a-ea21766fdad8,Sargam Moon,Bhut jyada ghatiya aap h ..... last or pichle episodes ko dekhne ke liye b subscription lo paise do tb jake dekho vo bhi itne sare adds ke sath ....... Please ise apps ko band kro jo itni jyada irritating ho......I hate this app......Bakwas,1,22-10-2025 22:25,bhut jyada ghatiya aap h last pichle episode ko dekhne ke liye b subscription lo paisa tb jake dekho vo bhi itne sare add ke sath please ise apps ko band kro jo itni jyada irritating hoi hate appbakwas,-0.4000000000000001,0.5888888888888889,Negative,15,6,21,-0.4000000000000001,1,1,0
ZEE5,20a25dec-1cc2-424b-8582-d6f9baac8231,JIMMY MATHEWS THARAYIL,ALL IS WELL,5,22-10-2025 22:23,well,0.0,0.0,Neutral,48,9,22,0.0,0,1,0
ZEE5,64adae47-8766-409a-937f-938fb235ccb5,Mohammad rafi nittali,it's too good,5,22-10-2025 22:18,good,0.7,0.6000000000000001,Positive,38,4,5,0.7,0,0,1
ZEE5,2cd567a3-b5ff-4621-9f01-c5e79971cbb7,bhujang pakhari,nice,5,22-10-2025 22:18,nice,0.6,1.0,Positive,4,3,8,0.6,1,0,0
ZEE5,622e5949-4e4b-4042-a221-328a5ba89d74,Sumit Thakur,Nice 👍,5,22-10-2025 22:16,nice,0.6,1.0,Positive,18,8,7,0.6,0,0,1
ZEE5,4d95bfb5-928a-4ea5-af45-52de83844494,Hemanth Yangala,super app,5,22-10-2025 22:13,super app,0.3333333333333333,0.6666666666666666,Positive,10,1,15,0.3333333333333333,0,0,1
ZEE5,7e995020-7a8a-48e4-9442-80bccc09072a,Gghk,best,5,22-10-2025 22:01,best,1.0,0.3,Positive,6,3,14,1.0,1,0,0
ZEE5,f681d6e6-7814-42f0-a7fe-354dae921f32,Roobi Tamizh,goo🤼,5,22-10-2025 21:59,goo,0.0,0.0,Neutral,8,9,3,0.0,1,0,1
ZEE5,e3a6171e-e612-4a44-90d7-443526764e35,Devesh singh,the audio problem makes it unbearable to play anything. the difference is very huge. content sound feels 30 and ad volumn like 60-70. ads are sudden and totally spoils the viewing experience,1,22-10-2025 21:40,audio problem make unbearable play anything difference huge content sound feel ad volumn like ad sudden totally spoil viewing experience,0.2,0.6375,Positive,1,5,2,0.2,1,0,0
ZEE5,169deaf5-950e-4dfd-b61f-d80680d9b955,Manish H,Too much of Adds worst app,1,22-10-2025 21:15,much add worst app,-0.4,0.6,Negative,29,7,9,-0.4,1,1,0
ZEE5,ddf28588-e281-434b-b82e-e77e452ec48d,Shalinijk Khajure,i think I love zee5 kannada,5,22-10-2025 20:49,think love zee kannada,0.5,0.6,Positive,46,2,9,0.5,0,1,1
ZEE5,3dfaa425-a26e-4583-a976-b4e05540ceaa,Shabana Shaikh,nice😊,5,22-10-2025 20:47,nice,0.6,1.0,Positive,29,4,19,0.6,0,0,0
ZEE5,8fb168aa-a7db-4169-bf50-d4807e555714,PJANA RDHAN RAO,SUPER ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🥰❤️🥰🥰❤️🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️U❤️❤️,5,22-10-2025 20:35,super u,0.3333333333333333,0.6666666666666666,Positive,37,8,9,0.3333333333333333,0,0,0
ZEE5,b473dd18-bbeb-44b3-aae0-a6ebcdf3056c,Bhanu Thakur,nice,5,22-10-2025 20:34,nice,0.6,1.0,Positive,6,1,15,0.6,1,0,1
ZEE5,ca051c5f-4f03-4c59-bc55-6652f16c1d73,vara naidu,very good,5,22-10-2025 20:29,good,0.7,0.6000000000000001,Positive,2,5,12,0.7,1,0,0
ZEE5,ebd08979-ade3-43de-9a8e-59643f29ad1c,Ram Shankar,nice,5,22-10-2025 20:06,nice,0.6,1.0,Positive,43,5,9,0.6,0,0,1
ZEE5,4a2c0345-cac9-45c1-9bd1-dd1a1141aa5a,Anu Chauhan,movies puri nhi aati trailer hi AtA hai,1,22-10-2025 19:59,movie puri nhi aati trailer hi ata hai,0.0,0.0,Neutral,8,4,3,0.0,1,1,1
ZEE5,d7d0bedd-6430-4f00-88c0-9c2ae3e11bb8,Santhosh Kumar N,good,5,22-10-2025 18:48,good,0.7,0.6000000000000001,Positive,48,9,7,0.7,0,0,0
ZEE5,932fd9a8-cd1c-47b2-b36d-3b22776da238,baigmirza sohelbaig,good story.,5,22-10-2025 18:43,good story,0.7,0.6000000000000001,Positive,32,5,13,0.7,0,0,1
ZEE5,d7a77986-6290-45b0-91ad-dff900e73090,Somu Modak,very good 👍😊 WOW,1,22-10-2025 18:08,good wow,0.39999999999999997,0.8,Positive,35,1,23,0.39999999999999997,0,0,1
ZEE5,9b811d57-79b3-4125-9360-87a6d8aa43e2,kavitha Veeresh,good,5,22-10-2025 17:06,good,0.7,0.6000000000000001,Positive,46,9,8,0.7,0,0,1
ZEE5,c846b7b0-b278-49cd-b987-0bf3dc884155,Kivi Fine arts,thank you 🙏,5,22-10-2025 16:07,thank,0.0,0.0,Neutral,37,9,5,0.0,0,0,0
ZEE5,e18fc63d-2a23-4b90-b245-ac6df289c2d9,ganesh watekar,good,4,22-10-2025 15:53,good,0.7,0.6000000000000001,Positive,42,7,10,0.7,0,0,1
ZEE5,f0ea4046-59ab-488e-9125-1853d6e02103,Ajoy Roy,good,5,22-10-2025 15:32,good,0.7,0.6000000000000001,Positive,14,2,17,0.7,0,0,1
ZEE5,1a88b196-597b-4adf-a24c-b261edb1b68a,Lsi Omprakash Saini,very nice app,5,22-10-2025 15:15,nice app,0.6,1.0,Positive,29,6,18,0.6,0,1,0
ZEE5,c7b23db0-17a7-4643-878c-020ffcced719,Y Jaswant,good,5,22-10-2025 15:09,good,0.7,0.6000000000000001,Positive,1,1,19,0.7,1,0,1
ZEE5,6a47db98-66b8-4203-86a5-2bf6db297fb5,Dipankar Das,good,5,22-10-2025 14:58,good,0.7,0.6000000000000001,Positive,38,7,18,0.7,0,0,0
ZEE5,8843c6be-a777-4cff-baa1-962dee67b321,Shrikant Joshi,खूप चांगलं,5,22-10-2025 14:45,,0.0,0.0,Neutral,42,3,16,0.0,0,0,0
ZEE5,f898d5c5-ba61-47ce-844a-2b6bb97cb172,Raghavendra ND,Good,5,22-10-2025 14:39,good,0.7,0.6000000000000001,Positive,43,6,18,0.7,0,0,0
ZEE5,95145d8b-52de-403b-a90e-c118d120c7d0,Anuja Mittal,best,5,22-10-2025 14:31,best,1.0,0.3,Positive,17,6,9,1.0,0,0,1
ZEE5,ff07ab42-c210-4be5-8524-cd8d60d440d6,Prarthana Ubale,only premium ones can use this app updated version is not good 👎🏻,1,22-10-2025 14:22,premium one use app updated version good,0.7,0.6000000000000001,Positive,42,9,20,0.7,0,1,1
ZEE5,b18862f1-aedb-4684-93f7-3d3c132bfbe1,RAVI KUMAR KOPPAKA,Good,5,22-10-2025 14:07,good,0.7,0.6000000000000001,Positive,48,8,5,0.7,0,0,1
ZEE5,fd2220cb-7010-4716-9a83-d6d19f4fd3ac,ajay somawar,good 👍,5,22-10-2025 13:53,good,0.7,0.6000000000000001,Positive,32,9,3,0.7,0,0,0
ZEE5,057fd6aa-b9b2-4c0f-a0f4-b8a57e23200c,Gangadhar Kuruba,goood,5,22-10-2025 13:40,goood,0.0,0.0,Neutral,33,6,9,0.0,0,0,0
ZEE5,fb45ec2f-d738-4c0b-9e3d-5a806500b299,Somnath Chavan,worst app,1,22-10-2025 13:37,worst app,-1.0,1.0,Negative,31,6,14,-1.0,1,1,1
ZEE5,665a5c16-698b-4861-ba30-21b0d70b2655,Parsnal Account,Please don't download it because you have to pay for it. You can download Jio Hotstar and it's free.,1,22-10-2025 13:19,please dont download pay download jio hotstar free,0.4,0.8,Positive,13,8,14,0.4,0,1,1
ZEE5,9c27dfc4-6c78-4631-852b-2e18965820e3,Karishma Shakya,I have bought a plan but it's not working in my phone. It says to buy plan again.,1,22-10-2025 12:31,bought plan working phone say buy plan,0.0,0.0,Neutral,43,5,18,0.0,0,0,1
ZEE5,601f2c98-ea48-4569-a688-c64d053eb403,J. Ramarajan,okay,5,22-10-2025 12:02,okay,0.5,0.5,Positive,1,6,16,0.5,1,0,0
ZEE5,762ea065-fc72-41fb-ac41-18cdca7fd6e5,Sarita Mishra,Z5 is now become worse when I watch some serials it gives me only 8 Minutes for free . Z5 X now become more greedy for money.....,1,22-10-2025 11:56,z become worse watch serial give minute free z x become greedy money,0.0,0.7,Neutral,32,2,14,0.0,0,0,0
ZEE5,267c49e1-a393-4e4b-a595-481979ebca68,Padmavati Padma,very nice and beautiful ❤️,5,22-10-2025 11:24,nice beautiful,0.725,1.0,Positive,40,5,13,0.725,0,0,0
ZEE5,5352d65b-1301-49b3-b391-9dc08c1856f1,md mintu,"When I try to watch a drama on Zee Five channel, it stops after 7 minutes and 49 seconds. What is the reason? I watched the full drama a few days ago and now I can't watch it,",1,22-10-2025 10:57,try watch drama zee five channel stop minute second reason watched full drama day ago cant watch,0.175,0.275,Positive,40,2,16,0.175,0,1,0
ZEE5,65e6e4b9-bd99-4110-a3db-e31fc4821ca6,Jaya Lakshmi,this is best Z5,5,22-10-2025 10:42,best z,1.0,0.3,Positive,25,2,18,1.0,0,0,0
ZEE5,71a4cac3-0fef-4142-b6c1-3510967427e8,aman bhal,improving very slowly but surely,4,22-10-2025 10:26,improving slowly surely,0.5,0.8888888888888888,Positive,33,7,12,0.5,0,0,1
ZEE5,390a0b34-6592-4c21-963b-ad9a8fc0c1d2,Ashwini Swamy,super,5,22-10-2025 10:15,super,0.3333333333333333,0.6666666666666666,Positive,32,5,4,0.3333333333333333,0,0,0
ZEE5,ec954108-3f72-47f6-b03c-fdd906e5dfad,Padam Jakhar,सुपर,5,22-10-2025 10:00,,0.0,0.0,Neutral,22,8,1,0.0,0,0,1
ZEE5,cab578df-dbf7-44a0-84c6-27b5b03b2693,Harshada Kakulte,"I’m very disappointed with this app. I paid for a subscription, but I never received any access or service after the payment. I tried contacting support multiple times, but there was no proper response or refund. This feels like a scam, and I strongly advise others to be careful before making any payment. I hope the developers fix this issue and refund the money they owe their users.",1,22-10-2025 09:51,im disappointed app paid subscription never received access service payment tried contacting support multiple time proper response refund feel like scam strongly advise others careful making payment hope developer fix issue refund money owe user,-0.08333333333333333,0.5166666666666667,Negative,40,6,15,-0.08333333333333333,1,1,1
ZEE5,8325a4fb-571a-4c9b-90b9-8ca9345c42c5,Sourav kumar Choudhary,happy for ase story dekhne ke liye Best laga yh love story,5,22-10-2025 08:58,happy ase story dekhne ke liye best laga yh love story,0.7666666666666666,0.6333333333333333,Positive,49,4,14,0.7666666666666666,0,1,1
ZEE5,39d56360-e9d8-42f0-afb2-fdef083340f7,srinuvasarao 143 i love my india K,nice good,5,22-10-2025 08:04,nice good,0.6499999999999999,0.8,Positive,22,6,8,0.6499999999999999,0,0,0
ZEE5,6b32ad22-cd8a-43dd-aea9-40f9f3423162,Abhi Abhi,super,5,22-10-2025 06:45,super,0.3333333333333333,0.6666666666666666,Positive,45,7,18,0.3333333333333333,0,0,0
ZEE5,a27da1e7-827f-4742-bd7f-7ecc1050a961,Govindraj. M Govindraj. M,very nice,5,22-10-2025 05:09,nice,0.6,1.0,Positive,26,4,10,0.6,0,0,0
ZEE5,501c2df3-54ef-49de-812e-267fb2f34617,M S Siddiqui,very bad app only add show 1 minet add 1000 add 1 hrs very bad 👎 4 add par minet no download this app 👎👎👎👎👎👎👎👎👎👎,1,22-10-2025 04:48,bad app add show minet add add hr bad add par minet download app,-0.6999999999999998,0.6666666666666666,Negative,32,9,10,-0.6999999999999998,1,1,1
ZEE5,a231adb8-f745-48c3-8310-9f2f22a2edcd,darshan andrapiya,Good 👍,5,22-10-2025 02:45,good,0.7,0.6000000000000001,Positive,49,5,6,0.7,0,0,0
ZEE5,0c5f2df8-fc45-46b6-9f20-43b73c99f669,Ehatisham Ansari,😄,4,22-10-2025 01:59,,0.0,0.0,Neutral,28,7,22,0.0,0,0,0
ZEE5,cdbcfa04-2a07-4588-b661-45ed07705436,Rohit Biswas,best app,5,22-10-2025 01:09,best app,1.0,0.3,Positive,21,4,16,1.0,0,0,0
ZEE5,49a68fb4-23a3-4de3-ba0d-06fa20925ddb,Sbr Photography& video graphy,nice app,5,22-10-2025 00:50,nice app,0.6,1.0,Positive,9,8,9,0.6,1,1,1
ZEE5,cb409e6e-5b8e-4c0d-8a1d-f83dd524dd9f,Navin nipath,too many ads for every fast forward ad is coming up very very worst what's the point of subscription? to watch ads ? volume also too low,1,22-10-2025 00:37,many ad every fast forward ad coming worst whats point subscription watch ad volume also low,-0.07500000000000001,0.6,Negative,46,7,22,-0.07500000000000001,1,1,0
ZEE5,a12a5971-1a26-429e-8073-57176bde652f,Mohammed Rafique,nice,5,22-10-2025 00:18,nice,0.6,1.0,Positive,38,6,7,0.6,0,0,1
ZEE5,9adfa0df-e438-4a07-a8a6-d81c175a144b,Rishika Ghosh,i purchased premium but it didn't activate..waste of my money,1,21-10-2025 23:25,purchased premium didnt activatewaste money,0.0,0.0,Neutral,14,3,10,0.0,0,1,0
ZEE5,420c3e1d-1346-4528-8a03-a3ab838ae738,Hi5 Carz,"plz don't install this app because we can't find any good serials, since my Mom wanted to watch serials like Manat when we went to search there was nothing like Manat except a Punjabi movie, so we find very few serials and I don't Recommend this app just now started watching and then 5 minutes later it send a message like pay 199 and then you can watch, seriously in other apps they do ask but obviously after 2-3 days in jio hostar they ask after 3-4 days",1,21-10-2025 23:23,plz dont install app cant find good serial since mom wanted watch serial like manat went search nothing like manat except punjabi movie find serial dont recommend app started watching minute later send message like pay watch seriously apps ask obviously day jio hostar ask day,0.09166666666666666,0.44166666666666665,Positive,27,9,10,0.09166666666666666,0,1,1
ZEE5,8aebbd7a-f51d-44fd-9cbb-5baa4fb54396,Rajkumar Hazra,Great app,5,21-10-2025 23:17,great app,0.8,0.75,Positive,44,9,3,0.8,0,0,0
ZEE5,e4e4d51a-51fc-4feb-b737-ccc75df055f9,sunil dk1 yadav,ruk ruk ke chlata he verye bed aap show,1,21-10-2025 22:48,ruk ruk ke chlata verye bed aap show,0.0,0.0,Neutral,13,4,4,0.0,0,0,0
ZEE5,6664e8d8-3c16-4375-bfbc-957923a96903,Divya Rathore,nice,5,21-10-2025 22:47,nice,0.6,1.0,Positive,39,4,14,0.6,0,0,1
ZEE5,4fc61ced-b628-4a6a-89a9-989be762e25d,SNEHAMOY BHATTACHARJEE,great,5,21-10-2025 22:46,great,0.8,0.75,Positive,29,4,16,0.8,0,0,0
ZEE5,e25d4a84-8c66-4010-8805-4aedb2955848,leema rosy,good,5,21-10-2025 22:24,good,0.7,0.6000000000000001,Positive,21,4,20,0.7,0,0,1
ZEE5,475f8f01-dea0-4e3e-bbb8-39fd0b470022,Kasi Kasi,abi.,5,21-10-2025 22:20,abi,0.0,0.0,Neutral,33,2,5,0.0,0,0,0
ZEE5,98915680-0598-48ee-9d46-d9f2787b2dd1,BHASKAR BHATTACHARYYA,very nice and very fine bengali content,5,21-10-2025 21:51,nice fine bengali content,0.5083333333333333,0.75,Positive,41,1,19,0.5083333333333333,0,0,1
ZEE5,442da09c-f54f-4c80-8c35-9be32435b0d5,T G,There are stupid ads even after taking the subscription.There are often technical errors,1,21-10-2025 21:50,stupid ad even taking subscriptionthere often technical error,-0.39999999999999997,0.55,Negative,49,8,20,-0.39999999999999997,1,1,0
ZEE5,b1b549d0-75ca-4884-ad82-d1f5bbfdec5c,Harish K T,ರಾಘವೇಂದ್ರ ಸ್ವಾಮಿ ಧಾರವಾಹಿ ತುಂಬಾ ಉತ್ತಮ ಗುಣಮಟ್ಟ ದಲ್ಲಿ ಮೂಡಿಬರುತ್ತಿದೆ,4,21-10-2025 21:33,,0.0,0.0,Neutral,6,3,2,0.0,1,0,0
ZEE5,0e98acbc-b068-4b87-849a-4277f6f2c51c,Mittal Moriya,mittal moriy,5,21-10-2025 21:31,mittal moriy,0.0,0.0,Neutral,19,5,22,0.0,0,0,0
ZEE5,8ae3ca32-e47c-4375-ad57-0f810ec1c66c,sharada amin,good,5,21-10-2025 21:28,good,0.7,0.6000000000000001,Positive,40,5,7,0.7,0,0,1
ZEE5,3565ca48-d19f-48cd-b402-9a835e3f2c2a,Sakthi Suresh,super,5,21-10-2025 21:24,super,0.3333333333333333,0.6666666666666666,Positive,47,5,1,0.3333333333333333,0,0,0
ZEE5,19e63d16-e094-465a-a03b-7d58cddbbc34,anantha R,Good,5,21-10-2025 21:16,good,0.7,0.6000000000000001,Positive,29,1,1,0.7,0,0,1
ZEE5,9578b230-57f6-46cf-8c3c-2af83a6ff732,Daru Gavade,halli power kannada movie,5,21-10-2025 21:05,halli power kannada movie,0.0,0.0,Neutral,17,6,23,0.0,0,0,0
ZEE5,73483716-2d25-4256-90da-790e6bf49608,Viren Verma,best app for user thanks zee group.,5,21-10-2025 21:05,best app user thanks zee group,0.6,0.25,Positive,12,7,5,0.6,0,0,0
ZEE5,d9d8bfd1-f42d-4d30-a013-58040adcb8b4,Runeeth Pm,beautiful picture full movie please coming,5,21-10-2025 20:59,beautiful picture full movie please coming,0.6,0.775,Positive,8,2,6,0.6,1,1,1
ZEE5,234fb95f-fc88-4b30-a3ae-4406593dd92d,Anjali Lingayat,हा ऐप मला खूप खूप आवडतो..,5,21-10-2025 20:45,,0.0,0.0,Neutral,20,4,20,0.0,0,0,0
ZEE5,1385cf76-c613-49fa-a2b5-d8cae8b2e6f1,bejeshknwar Bejeshknwar,bahot acha,5,21-10-2025 20:39,bahot acha,0.0,0.0,Neutral,9,4,15,0.0,1,0,0
ZEE5,11cff12c-1ae5-4189-b96b-26736607eb00,Manoj Patil,"Z5 shows ads continuously even after I had a premium subscription. The ads had too much volume, and the program had less volume. Also, it didn't show the previous episodes of my favorite shows, which were close by 2-3 years. In language preference it shows other language content.",1,21-10-2025 20:37,z show ad continuously even premium subscription ad much volume program less volume also didnt show previous episode favorite show close year language preference show language content,0.09166666666666667,0.35833333333333334,Positive,26,8,13,0.09166666666666667,0,1,0
ZEE5,d3390b53-7e29-4be3-869e-a7b38fbfdd3b,Prabhulinga I H,"third class app don't download it, it's waste of time and money also.",1,21-10-2025 20:35,third class app dont download waste time money also,-0.1,0.0,Negative,37,5,12,-0.1,1,0,0
ZEE5,eb87afe3-cbf6-4e5b-b7d3-f398cc6a2578,Soni Rajpoot,not bad,5,21-10-2025 20:12,bad,-0.6999999999999998,0.6666666666666666,Negative,18,2,17,-0.6999999999999998,1,1,1
ZEE5,90688d60-4f6c-446d-8766-d7a03d47a096,samar samal,very nice,5,21-10-2025 20:00,nice,0.6,1.0,Positive,5,2,20,0.6,1,0,1
ZEE5,6dbd2cb8-c9c6-4139-835b-826f8899c6a6,Shiva,super,5,21-10-2025 19:56,super,0.3333333333333333,0.6666666666666666,Positive,19,3,22,0.3333333333333333,0,0,0
ZEE5,b610dc8f-2f94-4954-9e53-2bf60163643f,Sreejith K,good,5,21-10-2025 19:22,good,0.7,0.6000000000000001,Positive,49,8,11,0.7,0,0,0
ZEE5,0e08ed7d-a17a-4564-a9da-b20405e80e18,Mantu Ghosh,kusam I,5,21-10-2025 19:17,kusam,0.0,0.0,Neutral,2,5,17,0.0,1,0,0
ZEE5,b6a486aa-2f60-4cdb-943f-6370e504d7cd,Dinakar Dina,every 5 mints one 3 ads Malli subscription bokka,1,21-10-2025 18:50,every mint one ad malli subscription bokka,0.0,0.0,Neutral,18,4,21,0.0,0,0,0
ZEE5,8bb83cf1-9ee3-4839-9178-8c0a93d56cee,Gokul Das Manu,👏👏👏,5,21-10-2025 18:47,,0.0,0.0,Neutral,40,7,9,0.0,0,0,1
ZEE5,944b9b77-0bb5-4600-8aff-9bd5ebf57e94,Pandurang Mhetre,nice,5,21-10-2025 18:20,nice,0.6,1.0,Positive,42,7,15,0.6,0,0,1
ZEE5,ba7250db-a07e-40c8-a950-cc03273e1a92,Rajesh Kv,fhuhj,5,21-10-2025 17:37,fhuhj,0.0,0.0,Neutral,30,5,23,0.0,0,0,0
ZEE5,ac0b877e-e208-44c8-927e-8111e29ac516,siripuram upender,super,5,21-10-2025 17:09,super,0.3333333333333333,0.6666666666666666,Positive,44,5,2,0.3333333333333333,0,0,0
ZEE5,8630184b-1938-4299-8c6a-97f257a14b20,Siyaul Mkm,"this app is so good I am enjoy the app movies, aerials, music videos i like so much this app",5,21-10-2025 16:45,app good enjoy app movie aerial music video like much app,0.43333333333333335,0.43333333333333335,Positive,34,3,14,0.43333333333333335,0,0,1
ZEE5,c54105f1-8d3e-4921-8062-f61bbd93d421,SANTOSH KUMAR,best,5,21-10-2025 16:38,best,1.0,0.3,Positive,16,4,9,1.0,0,0,0
ZEE5,e4337708-cf53-46ad-a4b4-6c727516bd4e,R Kamplikar,zads worst app every 5 mins 2 mins ads this is ZAds,1,21-10-2025 16:20,zads worst app every min min ad zads,-1.0,1.0,Negative,39,7,21,-1.0,1,0,0
ZEE5,0423dde9-5bb0-4db8-b591-305198036892,Mujassam Alam,zee5 achha app hai,5,21-10-2025 16:05,zee achha app hai,0.0,0.0,Neutral,36,7,8,0.0,0,1,0
ZEE5,6e5e86a4-c9e3-490c-a9a2-31b4c3fc5af7,Aditya Goswami,very very well done ✅👍,5,21-10-2025 15:55,well done,0.0,0.0,Neutral,37,2,15,0.0,0,0,1
ZEE5,2fd1b723-7bfc-4d30-9268-63f9c621be45,KANISH M,ok,5,21-10-2025 15:23,ok,0.5,0.5,Positive,36,3,21,0.5,0,0,1
ZEE5,2e476e7b-ae85-4507-b1f7-cd09116757bc,Arti Khadse,excellent,5,21-10-2025 15:22,excellent,1.0,1.0,Positive,9,8,11,1.0,1,0,0
ZEE5,40f7c5be-004d-48eb-b02b-5142946cb594,DUARTE Fernandes,Nice thanks good 👍thanks 👍,5,21-10-2025 15:21,nice thanks good thanks,0.425,0.5,Positive,10,8,12,0.425,0,0,0
ZEE5,336865ac-be69-4a7d-97a6-894a0c26c61e,Nishant Lall,"Pathetic app, screen freezes repeatedly.",1,21-10-2025 15:02,pathetic app screen freeze repeatedly,-1.0,1.0,Negative,28,6,20,-1.0,1,0,0
ZEE5,08b6bb88-9052-4dba-a8a7-b26406b41765,Umadevi Koppula,Skip add button not working in TV and Mobile app also,3,21-10-2025 14:44,skip add button working tv mobile app also,0.0,0.0,Neutral,20,7,3,0.0,0,1,1
ZEE5,fb15e2fb-0d87-4b38-aeba-2be6573c18e6,Jharna Naskar,good,3,21-10-2025 14:40,good,0.7,0.6000000000000001,Positive,36,2,12,0.7,0,0,0
ZEE5,6fbf73d7-72ce-4dde-94d7-ce94691e6497,thomas masagege,it's incredible even here in Africa kenya ...we recognize relentlessly indian talent in the world of cinema ...,5,21-10-2025 14:40,incredible even africa kenya recognize relentlessly indian talent world cinema,0.9,0.9,Positive,26,3,13,0.9,0,0,0
ZEE5,abd93ce7-64b0-494d-9c1a-165628eda39e,Uma Rani Anchuri.,good,4,21-10-2025 14:32,good,0.7,0.6000000000000001,Positive,13,9,10,0.7,0,0,1
ZEE5,69979f36-4c6e-4803-945a-7f1e28a7c8fb,Amrutanshu Sharma,good,5,21-10-2025 14:15,good,0.7,0.6000000000000001,Positive,27,5,7,0.7,0,0,0
ZEE5,555f1aa3-1691-45e5-b300-cd84c90fb2c9,rc srinivaskirankumarchowdhary,very too much ads and very bad very bad robbery files and other things please don't waste your time goodbye ....,1,21-10-2025 13:53,much ad bad bad robbery file thing please dont waste time goodbye,-0.5333333333333332,0.4444444444444444,Negative,31,9,11,-0.5333333333333332,1,1,1
